VideoID,Description
aeA-HN7BMdo_34_41.avi,A man is cooking egg.
aeA-HN7BMdo_34_41.avi,A lady is cutting a vegetable.
aeA-HN7BMdo_34_41.avi,A woman is cutting broccoli using a knife.
aeA-HN7BMdo_34_41.avi,A MAN IS CUTTING SOME VEGETABLE.
aeA-HN7BMdo_34_41.avi,A woman is cutting up some brocoli.
aeA-HN7BMdo_34_41.avi,A woman is cutting broccoli into florets.
aeA-HN7BMdo_34_41.avi,preparing something
aeA-HN7BMdo_34_41.avi,Woman chopping broccoli.
aeA-HN7BMdo_34_41.avi,a woman cutting up vegatables
aeA-HN7BMdo_34_41.avi,A woman is chopping a brocolli.
aeA-HN7BMdo_34_41.avi,A persong is slicing some vegetables with knife
aeA-HN7BMdo_34_41.avi,A woman is cutting some vegetables.
aeA-HN7BMdo_34_41.avi,a lady cutting a broccoli inorder to make some meal.
aeA-HN7BMdo_34_41.avi,a man cooking in the kitchen and a doggy sit near him
aeA-HN7BMdo_34_41.avi,A lady is chopping broccoli.
aeA-HN7BMdo_34_41.avi,A woman cuts up a stalk of broccoli.
aeA-HN7BMdo_34_41.avi,a man cooking his kichen
aeA-HN7BMdo_34_41.avi,A men Cooking with Dog
aeA-HN7BMdo_34_41.avi,A man cuts off the stalk of broccoli and makes smaller pieces broccoli.
aeA-HN7BMdo_34_41.avi,A lady is cutting vegetable.
WWf0Z6ak3Dg_5_15.avi,A bulldog is chasing a large blue ball around a yard.
WWf0Z6ak3Dg_5_15.avi,A dog is playing with a very large ball.
WWf0Z6ak3Dg_5_15.avi,A dog is playing a ball.
WWf0Z6ak3Dg_5_15.avi,A small dog is chasing a yoga ball.
WWf0Z6ak3Dg_5_15.avi,A dog is chasing a ball.
WWf0Z6ak3Dg_5_15.avi,A french bulldog is playing with a big ball.
WWf0Z6ak3Dg_5_15.avi,A small dog chases a big ball.
WWf0Z6ak3Dg_5_15.avi,A small dog is chasing a large ball.
WWf0Z6ak3Dg_5_15.avi,A dog chases a giant rubber ball around.
WWf0Z6ak3Dg_5_15.avi,A dog is playing with a ball.
WWf0Z6ak3Dg_5_15.avi,A French bulldog is running fast and playing with a blue yoga ball all by himself in a field.
WWf0Z6ak3Dg_5_15.avi,a dog running with a blue ball
WWf0Z6ak3Dg_5_15.avi,The little dog chased the big blue ball.
WWf0Z6ak3Dg_5_15.avi,The dog is playing with a ball.
WWf0Z6ak3Dg_5_15.avi,A small dog is running and rolling a huge ball.
WWf0Z6ak3Dg_5_15.avi,A bulldog is playing with a yoga ball.
WWf0Z6ak3Dg_5_15.avi,The little dog pushed a big blue ball.
WWf0Z6ak3Dg_5_15.avi,A ball on a dog
WWf0Z6ak3Dg_5_15.avi,a dog is playing with a ball
WWf0Z6ak3Dg_5_15.avi,a dog is playing with ball
WWf0Z6ak3Dg_5_15.avi,A dog playing handball
WWf0Z6ak3Dg_5_15.avi,A little dog chases a huge ball.
WWf0Z6ak3Dg_5_15.avi,A little dog plays with a huge blue ball.
WWf0Z6ak3Dg_5_15.avi,An english bulldog plays in the yard with a large yoga ball.
WWf0Z6ak3Dg_5_15.avi,French Bulldog goes crazy on Yoga ball
WWf0Z6ak3Dg_5_15.avi,A bull dog is playing a ball.
WWf0Z6ak3Dg_5_15.avi,a bulldog are playing
WWf0Z6ak3Dg_5_15.avi,A bulldog is playing with a giant ball.
WWf0Z6ak3Dg_5_15.avi,A bulldog is pushing a yoga ball around a field.
WWf0Z6ak3Dg_5_15.avi,A bulldog playing with a ball in a play grount
WWf0Z6ak3Dg_5_15.avi,A dog chases a ball twice its size.
WWf0Z6ak3Dg_5_15.avi,A dog chases a large ball around a field.
WWf0Z6ak3Dg_5_15.avi,A dog chases a large ball.
WWf0Z6ak3Dg_5_15.avi,A dog chasing a yoga ball.
WWf0Z6ak3Dg_5_15.avi,A dog is chasing a yoga ball.
WWf0Z6ak3Dg_5_15.avi,A dog is playing with a big ball.
WWf0Z6ak3Dg_5_15.avi,A dog is playing with a large ball outside.
WWf0Z6ak3Dg_5_15.avi,A dog is playing with ball.
WWf0Z6ak3Dg_5_15.avi,A dog playing with the yoga ball.
WWf0Z6ak3Dg_5_15.avi,a dog trying to catch the ball.
WWf0Z6ak3Dg_5_15.avi,A French bulldog is having a blast playing with a huge blue ball.
WWf0Z6ak3Dg_5_15.avi,A little dog is chasing a big ball.
WWf0Z6ak3Dg_5_15.avi,A small dog is pushing a large blue ball around.
WWf0Z6ak3Dg_5_15.avi,"At war, a dog and a ball."
WWf0Z6ak3Dg_5_15.avi,French bulldog plays with ball
WWf0Z6ak3Dg_5_15.avi,The bulldog is playing with the ball
WWf0Z6ak3Dg_5_15.avi,A Bulldog is playing with big blue ball.
DBvSfds3FH4_76_80.avi,A woman is kneading dough.
DBvSfds3FH4_76_80.avi,A person is kneading dough.
DBvSfds3FH4_76_80.avi,Someone is kneading a large piece of dough.
DBvSfds3FH4_76_80.avi,A woman is kneading a dough.
DBvSfds3FH4_76_80.avi,A l[woman is preparing something.
DBvSfds3FH4_76_80.avi,A woman is kneading dough with her hands.
DBvSfds3FH4_76_80.avi,A person is mashing dough.
DBvSfds3FH4_76_80.avi,A person kneads dough with their hands.
DBvSfds3FH4_76_80.avi,A woman is kneeding dough.
DBvSfds3FH4_76_80.avi,A woman is kneading some dough.
DBvSfds3FH4_76_80.avi,The lady rolled out the dough.
DBvSfds3FH4_76_80.avi,The baker is kneading dough.
DBvSfds3FH4_76_80.avi,A woman is kneading marzipan.
DBvSfds3FH4_76_80.avi,A chef kneads dough.
DBvSfds3FH4_76_80.avi,The lady rolled the dough.
DBvSfds3FH4_76_80.avi,One person is cooking
DBvSfds3FH4_76_80.avi,the person is cooking
DBvSfds3FH4_76_80.avi,A WOMAN IN A WHITE TOP HOLDING A CAKE.
DBvSfds3FH4_76_80.avi,A person is making cake.
DBvSfds3FH4_76_80.avi,A GIRL IS MAKING A AATTA.
DBvSfds3FH4_76_80.avi,A woman is kneeding some dough.
DBvSfds3FH4_76_80.avi,A man is mixing meal
DBvSfds3FH4_76_80.avi,a man coking cake.
DBvSfds3FH4_76_80.avi,Someone is kneading dough.
DBvSfds3FH4_76_80.avi,a person is preparing for cake
DBvSfds3FH4_76_80.avi,one man rooling bread with pastry roller
DBvSfds3FH4_76_80.avi,a woman showing cake
DBvSfds3FH4_76_80.avi,The man is kneading dough.
DBvSfds3FH4_76_80.avi,how to make a wedding cake
DBvSfds3FH4_76_80.avi,a women is made cake
DBvSfds3FH4_76_80.avi,icing a wedding cake video
DBvSfds3FH4_76_80.avi,A woman is pressing dough.
Ms3QdGIzltU_1_16.avi,A brown Hamster is eating some nutshells placed on a table.
Ms3QdGIzltU_1_16.avi,a hamster eating seeds and carrots
Ms3QdGIzltU_1_16.avi,A hamster eats several seeds.
Ms3QdGIzltU_1_16.avi,A hamster is eating food.
Ms3QdGIzltU_1_16.avi,A hamster is eating seeds.
Ms3QdGIzltU_1_16.avi,A hamster is eating sunflower seeds.
Ms3QdGIzltU_1_16.avi,A hamster is putting seeds in its mouth.
Ms3QdGIzltU_1_16.avi,A hamster is stuffing sunflower seeds into its cheeks.
Ms3QdGIzltU_1_16.avi,A mouse is eating something.
Ms3QdGIzltU_1_16.avi,The hamster ate sunflower seeds.
Ms3QdGIzltU_1_16.avi,The hamster is eating sunflower seeds.
Ms3QdGIzltU_1_16.avi,The hamster is eating the sunflower seeds.
Ms3QdGIzltU_1_16.avi,The Amazing Hamster Storing Food
Ms3QdGIzltU_1_16.avi,A hamster is storing food .
Ms3QdGIzltU_1_16.avi,A hamster eats some sunflower seeds.
Ms3QdGIzltU_1_16.avi,A rat is eating something
Ms3QdGIzltU_1_16.avi,a rat is taking some Hamster Storing Food
Ms3QdGIzltU_1_16.avi,a rat eating some dry froot
Ms3QdGIzltU_1_16.avi,The rat is eating food
Ms3QdGIzltU_1_16.avi,Smoke - The Amazing Hamster Storing Food
Ms3QdGIzltU_1_16.avi,Smoke- the amazing hamster storing food
Ms3QdGIzltU_1_16.avi,A gerbil is eating seeds.
Ms3QdGIzltU_1_16.avi,A hamster is eating something that looks like nuts.
Ms3QdGIzltU_1_16.avi,A hamster crawls across a table stuffing sunflower seeds and carrots into its mouth.
Ms3QdGIzltU_1_16.avi,A rat is eating food.
Ms3QdGIzltU_1_16.avi,A hamster is eating its food.
Ms3QdGIzltU_1_16.avi,A hamster is eating nuts and carrots.
Ms3QdGIzltU_1_16.avi,A hamster is eating.
Ms3QdGIzltU_1_16.avi,A hamster is taking his meal.
Ms3QdGIzltU_1_16.avi,A hamster is eating some seeds.
Ms3QdGIzltU_1_16.avi,A hamster eating seeds.
Ms3QdGIzltU_1_16.avi,A hamster eating nuts.
Ms3QdGIzltU_1_16.avi,A hampster is eating.
Ms3QdGIzltU_1_16.avi,A rat is eating.
Ms3QdGIzltU_1_16.avi,A cute little rat eating whatever it find on its way.
Ms3QdGIzltU_1_16.avi,A rat is eating nuts.
Ms3QdGIzltU_1_16.avi,A mouse eating some sort of food items kept on a table.
Ms3QdGIzltU_1_16.avi,A hamster eats several sunflower seeds.
Ms3QdGIzltU_1_16.avi,A hamster eats a lot.
Ms3QdGIzltU_1_16.avi,A rat eating food
Ms3QdGIzltU_1_16.avi,A guinea pig is stuffing sunflower seeds into its cheeks.
Ms3QdGIzltU_1_16.avi,A hamster is eating seeds on a table with carrots.
Ms3QdGIzltU_1_16.avi,A hamster is stuffing his cheeks.
Ms3QdGIzltU_1_16.avi,A hamster eats some seeds.
Ms3QdGIzltU_1_16.avi,A rat is eating seeds.
Ms3QdGIzltU_1_16.avi,The Hamster is storing food in its cheeks.
Ms3QdGIzltU_1_16.avi,A hamster eats seeds.
Ms3QdGIzltU_1_16.avi,A rat trying to stuff some food in his cheeks.
nS6oQxX_Qi8_2_12.avi,A young man is playing the trumpet.
nS6oQxX_Qi8_2_12.avi,A man is playing a trumpet.
nS6oQxX_Qi8_2_12.avi,A man is playing a musical instrument.
nS6oQxX_Qi8_2_12.avi,A man is playing saxophone.
nS6oQxX_Qi8_2_12.avi,A man is playing the trumpet.
nS6oQxX_Qi8_2_12.avi,A man plays a trumpet.
nS6oQxX_Qi8_2_12.avi,A man is playing a trumpet
nS6oQxX_Qi8_2_12.avi,A man is playing an instrument.
nS6oQxX_Qi8_2_12.avi,A man is sitting in a room and playing a trumpet.
nS6oQxX_Qi8_2_12.avi,The man played his trumpet.
nS6oQxX_Qi8_2_12.avi,The man is playing the trumpet.
nS6oQxX_Qi8_2_12.avi,A boy plays the trumpet.
nS6oQxX_Qi8_2_12.avi,the person is playing trumpet
nS6oQxX_Qi8_2_12.avi,A man is playing trumpet
nS6oQxX_Qi8_2_12.avi,A young man playing a trumpet.
nS6oQxX_Qi8_2_12.avi,playing the trampet
nS6oQxX_Qi8_2_12.avi,a man playing trumpet.
nS6oQxX_Qi8_2_12.avi,A guy is playing an instrument.
nS6oQxX_Qi8_2_12.avi,A man is blowing a trumpet.
nS6oQxX_Qi8_2_12.avi,A man playing an musical insturment like a band.
nS6oQxX_Qi8_2_12.avi,a man playing music
nS6oQxX_Qi8_2_12.avi,a man is playing  trumpet solo
nS6oQxX_Qi8_2_12.avi,A man playing trumpet
nS6oQxX_Qi8_2_12.avi,trumpet is very very excellent
nS6oQxX_Qi8_2_12.avi,A person is playing music
nS6oQxX_Qi8_2_12.avi,the boy is playing the trumpet
nS6oQxX_Qi8_2_12.avi,A man playing a trumpet.
pDvzOLRLjPc_0_8.avi,A person is feeding two baby pandas.
pDvzOLRLjPc_0_8.avi,A lady is giving two baby pandas milk bottles.
pDvzOLRLjPc_0_8.avi,A man is drinking bottles-milk to pandas.
pDvzOLRLjPc_0_8.avi,A person feeds baby pandas with a bottle.
pDvzOLRLjPc_0_8.avi,A man is giving milk bottles to panda babies.
pDvzOLRLjPc_0_8.avi,A person is giving baby pandas bottles of milk.
pDvzOLRLjPc_0_8.avi,A person is giving bottles of milk to baby pandas.
pDvzOLRLjPc_0_8.avi,A person gives two panda bears bottles of milk.
pDvzOLRLjPc_0_8.avi,A man is feeding a baby panda.
pDvzOLRLjPc_0_8.avi,Panda bears are eating.
pDvzOLRLjPc_0_8.avi,Two pandas are drinking milk from a bottle.
pDvzOLRLjPc_0_8.avi,A man gives milk in individual feeding bottles to two pandas in a cage.
pDvzOLRLjPc_0_8.avi,The keeper fed bottles to the two pandas.
pDvzOLRLjPc_0_8.avi,The pandas are being fed with baby bottles.
pDvzOLRLjPc_0_8.avi,A man feeds some baby pandas.
pDvzOLRLjPc_0_8.avi,The veterinarian fed the pandas their bottles.
pDvzOLRLjPc_0_8.avi,A person is give milk to baby panda
pDvzOLRLjPc_0_8.avi,the person is doing the somthing
pDvzOLRLjPc_0_8.avi,A person is feeding two pandas.
pDvzOLRLjPc_0_8.avi,Two baby Panda's being fed milk in a cage.
pDvzOLRLjPc_0_8.avi,A person is bottle feeding a panda.
pDvzOLRLjPc_0_8.avi,The person is giving milk to panda.
pDvzOLRLjPc_0_8.avi,Baby panda drinking milk.
pDvzOLRLjPc_0_8.avi,A woman is feeding two pandas.
pDvzOLRLjPc_0_8.avi,Two pandas are drinking milk.
pDvzOLRLjPc_0_8.avi,Two baby panda's are getting milk bottles.
pDvzOLRLjPc_0_8.avi,A MAN IS GIVING MILK TO TWO PANDAS IN A FEEDING BOTTLE
pDvzOLRLjPc_0_8.avi,Panda's are eating.
pDvzOLRLjPc_0_8.avi,A man feeding milk to baby panda.
pDvzOLRLjPc_0_8.avi,A man is feeding pandas.
pDvzOLRLjPc_0_8.avi,two baby pandas drinking milk with bottles.
pDvzOLRLjPc_0_8.avi,A women feed the milk to baby bears
pDvzOLRLjPc_0_8.avi,panda babies are playing
pDvzOLRLjPc_0_8.avi,The vet is feeding the pandas.
pDvzOLRLjPc_0_8.avi,two pandas are drinking milk
pDvzOLRLjPc_0_8.avi,Baby panda milk time.
pDvzOLRLjPc_0_8.avi,A man is feeding the baby panda.
pDvzOLRLjPc_0_8.avi,Panda cubs drink from baby bottles.
LQ-jv8g1YVI_1_6.avi,A cat is on a robot.
LQ-jv8g1YVI_1_6.avi,A cat is playing with some machine.
LQ-jv8g1YVI_1_6.avi,A cat is riding a robot vacuum.
LQ-jv8g1YVI_1_6.avi,A cat is riding a roomba around the floor.
LQ-jv8g1YVI_1_6.avi,A cat is riding on a Roomba robotic vacuum cleaner.
LQ-jv8g1YVI_1_6.avi,A cat is riding on a Roomba.
LQ-jv8g1YVI_1_6.avi,A cat is riding on a vacuum cleaner.
LQ-jv8g1YVI_1_6.avi,A cat is riding on a weight machine.
LQ-jv8g1YVI_1_6.avi,A cat is riding on top of a vacuum.
LQ-jv8g1YVI_1_6.avi,A cat rides a robotic vacuum.
LQ-jv8g1YVI_1_6.avi,A cat rides a Roomba.
LQ-jv8g1YVI_1_6.avi,A cat rides an electrical appliance.
LQ-jv8g1YVI_1_6.avi,A cat rides on a disk.
LQ-jv8g1YVI_1_6.avi,A cat takes a ride on a robotic vacuum.
LQ-jv8g1YVI_1_6.avi,The cat is riding on the the Roomba machine.
LQ-jv8g1YVI_1_6.avi,The cat sat on a roomba driver as it moved around the floor.
LQ-jv8g1YVI_1_6.avi,The cat sat on a roomba driver.
LQ-jv8g1YVI_1_6.avi,A cat on moving Roomba.
LQ-jv8g1YVI_1_6.avi,the dog is playing
LQ-jv8g1YVI_1_6.avi,A cat is watching its weight.
LQ-jv8g1YVI_1_6.avi,A cat is riding a vacuum.
LQ-jv8g1YVI_1_6.avi,the cat is drive the machine
LQ-jv8g1YVI_1_6.avi,A cat is riding on a robot.
LQ-jv8g1YVI_1_6.avi,A cat is sitting on the roomba driver.
LQ-jv8g1YVI_1_6.avi,A cat is driving roomba.
LQ-jv8g1YVI_1_6.avi,A cat is riding on a machine.
LQ-jv8g1YVI_1_6.avi,A CAT IS PLAYING WITH SOMEONE.
LQ-jv8g1YVI_1_6.avi,A cat is riding on a vacuum.
LQ-jv8g1YVI_1_6.avi,a cat can be driving
LQ-jv8g1YVI_1_6.avi,a little black cat scating
LQ-jv8g1YVI_1_6.avi,A cat rides on a moving roomba.
LQ-jv8g1YVI_1_6.avi,a cat playing.
LQ-jv8g1YVI_1_6.avi,A CAT IS ENJOYING REVOLVING RIDE
LQ-jv8g1YVI_1_6.avi,A kitten is riding a robot vacuum.
LQ-jv8g1YVI_1_6.avi,A cat is playing.
LQ-jv8g1YVI_1_6.avi,A cat playing with a roomba.
LQ-jv8g1YVI_1_6.avi,The cat rode the roomba as it traveled around the room.
LQ-jv8g1YVI_1_6.avi,A cat sit on the machine
LQ-jv8g1YVI_1_6.avi,A funny cat playing in the house
LQ-jv8g1YVI_1_6.avi,"A cat enjoys a ride on Roomba, the robotic vacuum cleaner."
LQ-jv8g1YVI_1_6.avi,The cat is riding the moving roomba.
LQ-jv8g1YVI_1_6.avi,"wow, funny cat"
LQ-jv8g1YVI_1_6.avi,A cat is sitting on a roomba driver.
kquB3rIgfGk_640_645.avi,A man drinks a glass of water.
kquB3rIgfGk_640_645.avi,A man drinks from a glass.
kquB3rIgfGk_640_645.avi,A man drinks something.
kquB3rIgfGk_640_645.avi,A man is drinking a clear liquid from a glass.
kquB3rIgfGk_640_645.avi,A man is drinking a drink.
kquB3rIgfGk_640_645.avi,A man is drinking a glass of clear liquid.
kquB3rIgfGk_640_645.avi,A man is drinking cucumber water.
kquB3rIgfGk_640_645.avi,A man is drinking from a glass.
kquB3rIgfGk_640_645.avi,A man is drinking something out of a glass.
kquB3rIgfGk_640_645.avi,A man is drinking something.
kquB3rIgfGk_640_645.avi,A man is drinking water from a glass.
kquB3rIgfGk_640_645.avi,A man is drinking water from the glass.
kquB3rIgfGk_640_645.avi,A man is drinking water.
kquB3rIgfGk_640_645.avi,A man pours and drinks a glass of water with cucumber slices.
kquB3rIgfGk_640_645.avi,"A man standing in the kitchen drinks cold cucumber water and exclaims, “Oh!” in full satisfaction."
kquB3rIgfGk_640_645.avi,The man drank a class of water.
kquB3rIgfGk_640_645.avi,The man is drinking water.
kquB3rIgfGk_640_645.avi,The man took a sip of water.
kquB3rIgfGk_640_645.avi,the person is making omelet
kquB3rIgfGk_640_645.avi,A man pouring a fruit juice.
kquB3rIgfGk_640_645.avi,A man is drinking.
kquB3rIgfGk_640_645.avi,Jack is show how to prepare the food
kquB3rIgfGk_640_645.avi,The man is drinking something
kquB3rIgfGk_640_645.avi,A man drinks out of a glass.
kquB3rIgfGk_640_645.avi,A lazy man drinks water from the glass.
kquB3rIgfGk_640_645.avi,A man is drinking a glass of water.
kquB3rIgfGk_640_645.avi,A man is drinking a cup of water.
kquB3rIgfGk_640_645.avi,A MAN IS DRINKING WATER
kquB3rIgfGk_640_645.avi,A man is taking a drink.
kquB3rIgfGk_640_645.avi,"We have never heard of the cucumber water, but we made it and it was tasted fantastic."
kquB3rIgfGk_640_645.avi,Man having a glass of water
kquB3rIgfGk_640_645.avi,a person is drinking
kquB3rIgfGk_640_645.avi,a man drinking the water
kquB3rIgfGk_640_645.avi,The man drank a glass of water.
kquB3rIgfGk_640_645.avi,The man is drinking cucumber water.
kquB3rIgfGk_640_645.avi,A chef takes a drink of his creation.
kquB3rIgfGk_640_645.avi,A man drinks water.
kquB3rIgfGk_640_645.avi,The man is drinking a glass of water.
kquB3rIgfGk_640_645.avi,A man drinking water.
kquB3rIgfGk_640_645.avi,a fat men drinking the water
kquB3rIgfGk_640_645.avi,super making for lazy mans drinking video
BVjvRpmHg0w_157_165.avi,A woman carves up a big stalk of broccoli.
BVjvRpmHg0w_157_165.avi,A woman is chopping up brocolli with a large knife.
BVjvRpmHg0w_157_165.avi,A woman is cutting a broccoli into smaller flowerettes using a large knife.
BVjvRpmHg0w_157_165.avi,A woman is cutting a broccoli.
BVjvRpmHg0w_157_165.avi,A woman is cutting a head of broccoli into florets.
BVjvRpmHg0w_157_165.avi,A woman is cutting up broccoli.
BVjvRpmHg0w_157_165.avi,A woman is slicing broccoli.
BVjvRpmHg0w_157_165.avi,A woman slices broccoli.
BVjvRpmHg0w_157_165.avi,Broccoli is being cut.
BVjvRpmHg0w_157_165.avi,The lady cut broccoli up.
BVjvRpmHg0w_157_165.avi,The lady cut the broccoli.
BVjvRpmHg0w_157_165.avi,The woman is slicing broccoli.
BVjvRpmHg0w_157_165.avi,A lady cut the calliflower and one girl see it
BVjvRpmHg0w_157_165.avi,A lady is cutting cauliflower
BVjvRpmHg0w_157_165.avi,A woman chops up some brocoli.
BVjvRpmHg0w_157_165.avi,A women  is preparing the beef broccoli.
BVjvRpmHg0w_157_165.avi,some woman are making THAI FOOD Beef Broccoli
BVjvRpmHg0w_157_165.avi,The women are cooking the Thai broccoli recipe.
BVjvRpmHg0w_157_165.avi,Two women are making (Thai food) beef broccoli.
BVjvRpmHg0w_157_165.avi,two women THAI FOOD Beef Broccoli
BVjvRpmHg0w_157_165.avi,women showing how to make thai beef broccoli
BVjvRpmHg0w_157_165.avi,A lady is cutting broccoli.
BVjvRpmHg0w_157_165.avi,A woman are cutting cauliflower into pieces.
BVjvRpmHg0w_157_165.avi,A woman cuts broccoli.
BVjvRpmHg0w_157_165.avi,A woman is cutting broccoli stalks with a large knife.
BVjvRpmHg0w_157_165.avi,A woman is cutting the vegetable.
BVjvRpmHg0w_157_165.avi,A woman is slicing brocolli.
BVjvRpmHg0w_157_165.avi,A women is illustrating the recipe
BVjvRpmHg0w_157_165.avi,The easy to cook Thai recipe with broccoli and mutton in Thai T.V Show.
BVjvRpmHg0w_157_165.avi,The woman chopped the broccoli in small.
BVjvRpmHg0w_157_165.avi,they are cutting vegitable
BVjvRpmHg0w_157_165.avi,two girls cooking beef.
BVjvRpmHg0w_157_165.avi,Two women cutting a cauliflower with a knife.
BVjvRpmHg0w_157_165.avi,Woman cutting broccoli.
BVjvRpmHg0w_157_165.avi,women are cooking in the kichen
BVjvRpmHg0w_157_165.avi,SHE IS COOKING
QzcTlEpAigQ_0_14.avi,A beagle is peeing off a boat into the water.
QzcTlEpAigQ_0_14.avi,A dog is shown urinating off of a wooden deck into a body of water.
QzcTlEpAigQ_0_14.avi,A dog is going pee into a lake while on a boat.
QzcTlEpAigQ_0_14.avi,A dog is peeing in a lake.
QzcTlEpAigQ_0_14.avi,A dog is pissing into sea from a boat.
QzcTlEpAigQ_0_14.avi,A dog pees off the side of a boat.
QzcTlEpAigQ_0_14.avi,A beagle is peeing off the edge of a boat.
QzcTlEpAigQ_0_14.avi,A dog urinates on a boat railing.
QzcTlEpAigQ_0_14.avi,A dog is peeing in the water.
QzcTlEpAigQ_0_14.avi,A beagle peeing off the side of a boat.
QzcTlEpAigQ_0_14.avi,A small brown dog standing near one edge of a wooden pathway is urinating into the water below.
QzcTlEpAigQ_0_14.avi,a dog at sea on a boat
QzcTlEpAigQ_0_14.avi,The dog peed on the side of the houseboat.
QzcTlEpAigQ_0_14.avi,The dog is urinating into the water.
QzcTlEpAigQ_0_14.avi,A beagle is going to the restroom off the side of a boat.
QzcTlEpAigQ_0_14.avi,The dog peed on the pier of the boat.
QzcTlEpAigQ_0_14.avi,A dog on a boat marks his territory on a rail.
QzcTlEpAigQ_0_14.avi,A beagle takes pee on a boat dock as he gets on a boat.
QzcTlEpAigQ_0_14.avi,A dog is standing on the bridge.
QzcTlEpAigQ_0_14.avi,A dog pass urine in the sea
QzcTlEpAigQ_0_14.avi,A puppy is boat beagle
QzcTlEpAigQ_0_14.avi,the dog watching the swimming pool
QzcTlEpAigQ_0_14.avi,a boat beagle
QzcTlEpAigQ_0_14.avi,A dog is doing urine on water.
QzcTlEpAigQ_0_14.avi,A dog is going toilet.
QzcTlEpAigQ_0_14.avi,A dog is peeing off a boat into water.
QzcTlEpAigQ_0_14.avi,A dog is peeing off a boat.
QzcTlEpAigQ_0_14.avi,A dog is peeing on a boat.
QzcTlEpAigQ_0_14.avi,A dog is peeing.
QzcTlEpAigQ_0_14.avi,A dog is urinating in river.
QzcTlEpAigQ_0_14.avi,A dog is urinating in water..
QzcTlEpAigQ_0_14.avi,A dog is urinating off of a boat into the water.
QzcTlEpAigQ_0_14.avi,A dog is urinating off the side of a boat.
QzcTlEpAigQ_0_14.avi,A dog is urinating on a boat.
QzcTlEpAigQ_0_14.avi,A dog is urinating on the rails of a boat.
QzcTlEpAigQ_0_14.avi,A dog is walking on a deck.
QzcTlEpAigQ_0_14.avi,A dog make dirty the pool by doing bathroom in it.
QzcTlEpAigQ_0_14.avi,A dog on a boat urinates into the water.
QzcTlEpAigQ_0_14.avi,A dog on a raft.
QzcTlEpAigQ_0_14.avi,A DOG ON A SMALL SHIP
QzcTlEpAigQ_0_14.avi,A dog peeing on the stairs of a pool.
QzcTlEpAigQ_0_14.avi,A dog pees into a lake.
QzcTlEpAigQ_0_14.avi,A dog pees on a boat.
QzcTlEpAigQ_0_14.avi,A dog relieves himself on a boat.
QzcTlEpAigQ_0_14.avi,A dog urinates from a boat into water.
QzcTlEpAigQ_0_14.avi,A dog urinating in the sea from a boat.
QzcTlEpAigQ_0_14.avi,A dog walks along the stern of a boat.
QzcTlEpAigQ_0_14.avi,Dog pees off the edge of a boat.
QzcTlEpAigQ_0_14.avi,The dog is trained to urinate in the water.
QzcTlEpAigQ_0_14.avi,the is completed  nature call
QzcTlEpAigQ_0_14.avi,A DOG IS GOING THE BATHROOM.
QzcTlEpAigQ_0_14.avi,the dog playing the boat
QzcTlEpAigQ_0_14.avi,A dog is passing urine in a water.
QzcTlEpAigQ_0_14.avi,A dog soo in the pool.
AysIdzGF-7M_6_14.avi,A kitten plays with string.
AysIdzGF-7M_6_14.avi,cat is playing
AysIdzGF-7M_6_14.avi,The kitten is jumping and trying to catch the string.
AysIdzGF-7M_6_14.avi,A kitten trying to catch upon a wire.
AysIdzGF-7M_6_14.avi,A cat plays with a piece of string.
AysIdzGF-7M_6_14.avi,A cute Cat jumps playfully!
AysIdzGF-7M_6_14.avi,cat trying to hold the thread
AysIdzGF-7M_6_14.avi,In video a cat is jumping on bed and catching the strip.
AysIdzGF-7M_6_14.avi,A small cat is trying to catch a cord.
AysIdzGF-7M_6_14.avi,The cats play becomes more interesting with the thread hanging
AysIdzGF-7M_6_14.avi,A cat is playing with some object that is dangling above it.
AysIdzGF-7M_6_14.avi,A kitten is playing with the rope.
AysIdzGF-7M_6_14.avi,A cat is catching rope
AysIdzGF-7M_6_14.avi,cat is trying to catch the thread.
AysIdzGF-7M_6_14.avi,A cat is playing with a string.
AysIdzGF-7M_6_14.avi,A kitten is playing with a rope.
AysIdzGF-7M_6_14.avi,A cat is trying to catch the rope.
AysIdzGF-7M_6_14.avi,The kitten is playing with string.
AysIdzGF-7M_6_14.avi,A kitten chases a string.
AysIdzGF-7M_6_14.avi,A kitten plays with a piece of ribbon held over its head.
AysIdzGF-7M_6_14.avi,A cat is tring to grab a string.
AysIdzGF-7M_6_14.avi,A kitten is batting at some ribbon.
AysIdzGF-7M_6_14.avi,A cat is trying to catch a string.
AysIdzGF-7M_6_14.avi,A cat is jumping & try to catch something
AysIdzGF-7M_6_14.avi,"The jumping Pussy cat, is trying to hold on to the thread like thing."
AysIdzGF-7M_6_14.avi,A kitten jumping for a ribbon.
AysIdzGF-7M_6_14.avi,A person playing with a cat
AysIdzGF-7M_6_14.avi,A cat is jumping up trying to catch a string.
AysIdzGF-7M_6_14.avi,A cat is attempting to grab a dangling object.
AysIdzGF-7M_6_14.avi,A cat plays with a ribbon.
AysIdzGF-7M_6_14.avi,A kitten is playing.
AysIdzGF-7M_6_14.avi,The cat is trying to catch the rope.
AysIdzGF-7M_6_14.avi,A kitten is playing with string.
AysIdzGF-7M_6_14.avi,A kitten is playing with a dangling ribbon
AysIdzGF-7M_6_14.avi,The cat is trying to catch a string that is being dangled above its head.
iwpnUHFhjWc_9_14.avi,A woman is dancing outside.
